	ERR4042824	ERR4042849	ERR4042883	ERR4042921	ERR4042941	ERR4042949	ERR4043086	ERR4043188	ERR4043295	ERR4043299	ERR4043366	ERR4043412	ERR4043582	ERR4043596	ERR4043606	ERR4043608	ERR4043615	ERR4043792	ERR4043803	ERR4043806
Mobiluncus_curtisii	0.00010364842454394693	0.0	0.0004736610616774368	0.0	0.0	0.00032796614140025924	4.043017708417563e-05	2.141969755387054e-05	2.8093833403567918e-05	0.0005575892748915125	0.0005308448815377738	0.0	0.0	0.00015041148284234728	0.0	0.00011702978408004837	0.0	0.0003282185935833265	0.0	0.0
Mobiluncus_mulieris	5.182421227197347e-05	0.0	0.0002706634638156782	0.0	0.0	0.000187409223657291	0.0	0.0	0.0	0.00014545807171082936	0.00019557443004023246	0.0	0.0	4.2974709383527796e-05	0.0	1.9504964013341394e-05	0.0	0.00016410929679166325	0.0	0.0
Mogibacterium_timidum	0.0	0.0	0.0	0.0	7.669299792928905e-05	0.0	8.086035416835126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.729022273063724e-05	0.0	0.0	0.0	0.0	0.0
Moraxella_boevrei	0.0	0.0	0.0	0.0	0.0	0.0	4.043017708417563e-05	0.0	0.0	0.0	0.0	2.689328743545611e-05	4.821833261005834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxella_bovoculi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	9.643666522011669e-05	0.0	0.0	0.0	0.0	0.0	0.0018498138478469572	0.001442963584846259
Moraxella_lacunata	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.623570154265925e-05
Morococcus_cerebrosus	0.0	9.690861517588914e-05	0.0	0.0	0.0	0.0	4.043017708417563e-05	4.283939510774108e-05	0.0	0.0	0.0	0.0	2.410916630502917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moryella_indoligenes	0.0	0.0	0.0	0.0	0.0	1.561743530477425e-05	0.0	0.0	5.6187666807135836e-05	0.0	5.587840858292356e-05	0.0	2.410916630502917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Murdochiella_asaccharolytica	0.0	0.0	6.766586595391954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018825301204819278	0.0	0.0	0.0	0.0	0.0	5.470309893055442e-05	0.0	0.0
Mycoplasma_arginini	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.024609548785913e-05	0.0
Mycoplasma_faucium	0.00039731896075179655	0.0	0.003755455560442535	1.875609573111261e-05	0.00101618222256308	0.0	0.00036387159375758063	0.0	0.00042140750105351877	0.000678804334650537	0.00011175681716584712	0.0009412650602409639	0.00012054583152514586	0.00010743677345881949	0.002400017944059395	0.0012483176968538492	0.00043445453090343674	0.0041300839692568585	0.0007492916852038308	0.0002623570154265925
Mycoplasma_feliminutum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.141969755387054e-05	0.0	0.0	0.0	8.067986230636834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycoplasma_orale	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.283939510774108e-05	0.0	0.0	0.0	8.067986230636834e-05	0.0	2.1487354691763898e-05	4.486014848709149e-05	0.0	0.0	8.205464839583163e-05	0.0003512304774392957	5.24714030853185e-05
Mycoplasma_salivarium	6.909894969596462e-05	0.0	0.0002706634638156782	7.502438292445044e-05	3.8346498964644526e-05	3.12348706095485e-05	0.0	0.0	0.0	4.848602390360979e-05	5.587840858292356e-05	0.0	0.0	0.0	4.486014848709149e-05	0.0	0.0	0.0	4.683073032523942e-05	5.24714030853185e-05
Myroides_marinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2974709383527796e-05	0.0	0.0	0.0	0.0	0.0	0.0
Natranaerovirga_hydrolytica	1.7274737423991155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.0	0.0	0.0	0.0	0.0	4.573205588457229e-05	0.0	0.0	0.0
Naumannella_halotolerans	0.0	0.0	6.766586595391954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Negativicoccus_succinicivorans	0.0	0.00038763446070355656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neisseria_bacilliformis	0.0	0.0	0.0	0.0	0.0009394892246337909	0.0009838984242007778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015603971210673115	0.0	0.00021881239572221767	0.0	0.0
Neisseria_canis	0.0	0.0	0.0	5.6268287193337834e-05	1.9173249482322263e-05	0.0020771188955349754	0.0	0.0007068500192777278	0.0032026970080067424	0.0	0.0	0.00032271944922547335	4.821833261005834e-05	0.0006016459313693891	2.2430074243545746e-05	7.801985605336558e-05	0.00043445453090343674	0.0003008670441180493	9.366146065047885e-05	0.0002623570154265925
Neisseria_dentiae	5.182421227197347e-05	0.00019381723035177828	0.0	0.0	0.0	3.12348706095485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1487354691763898e-05	2.2430074243545746e-05	0.0	0.0	0.0	0.0	0.0
Neisseria_elongata	0.000552791597567717	0.00838259521271441	0.0005413269276313563	0.006001950633956036	0.0045632333767926985	0.005591041839109181	0.002304520093798011	0.007646832026731783	0.007922461019806152	0.00046061722708429296	2.793920429146178e-05	0.007126721170395869	0.007208640725203722	0.009798233739444337	0.004014983289594688	0.001579902085080653	0.003338440079573777	0.005142091299472115	0.00484698058866228	0.0030171056774058137
Neisseria_flavescens	0.002677584300718629	0.0	0.0005413269276313563	0.009734413684447446	0.04517217578035125	0.0029048429666880104	0.06541602652219616	0.09418241014436876	0.04410731844360163	0.0005818322868433174	0.00011175681716584712	0.021595309810671256	0.036742369448864456	0.06890994649648682	0.021734741941995827	0.0026721800698277713	0.0029497176045549128	0.0024342879024096716	0.009366146065047884	0.06800293839857278
Neisseria_lactamica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8093833403567918e-05	0.0	0.0	0.0	0.0	0.0	0.0001570105197048202	0.00029257446020012094	0.0	0.0	0.0	0.0
Neisseria_macacae	0.0	4.845430758794457e-05	0.0	0.0	0.0	0.0	8.086035416835126e-05	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.623570154265925e-05
Neisseria_meningitidis	0.0006218905472636816	9.690861517588914e-05	0.008356734445309063	0.00026258534023557655	0.002473349183219572	0.0013274820009058113	0.0011724751354410933	0.001627897014094161	0.00042140750105351877	9.697204780721957e-05	0.008689092534644614	0.0005109724612736661	7.232749891508752e-05	0.1063624057242313	0.006213130565462172	0.00011702978408004837	0.0006402487823840121	0.06512403927682503	0.012035497693586531	0.00028859271696925177
Neisseria_mucosa	3.454947484798231e-05	0.010344994670026164	0.005819264472037081	0.0029634631255157926	0.02243270189431705	3.12348706095485e-05	0.0027896822188081183	8.567879021548216e-05	0.0003652198342463829	0.01626706101966108	5.587840858292356e-05	0.0005647590361445783	0.00014465499783017504	0.012011431272696018	6.729022273063724e-05	0.018666250560767716	0.00027439233530743377	0.0	0.00030439974711405623	0.0007608353447371183
Neisseria_oralis	0.002712133775566611	4.845430758794457e-05	0.00043982812870047705	0.0025883412108935406	0.0023007899378786716	0.0	0.014999595698229158	0.0019706121749560896	0.029863744907992696	0.0	0.0006705409029950827	0.0002958261617900172	0.030787405371522254	0.019381593931971034	0.02509925307852769	7.801985605336558e-05	0.05186015137310498	0.010420940346270616	0.010817898705130306	0.00044600692622520725
Neisseria_pharyngis	8.637368711995578e-05	0.0	0.0015563149169401495	0.002382024157851302	0.00017255924534090037	9.37046118286455e-05	0.0013341958437777957	0.0	0.0004775951678606546	4.848602390360979e-05	0.00011175681716584712	0.0023666092943201377	7.232749891508752e-05	0.0005371838672940974	0.0006280420788192808	0.000546138992373559	0.00013719616765371688	0.0	0.0	0.000104942806170637
Neisseria_shayeganii	3.454947484798231e-05	0.0	0.0	0.0	9.586624741161132e-05	0.00026549640018116224	4.043017708417563e-05	0.0	0.0	0.0	0.0	5.378657487091222e-05	9.643666522011669e-05	0.0	8.972029697418299e-05	0.0	9.146411176914458e-05	5.470309893055442e-05	0.0	0.0001574142092559555
Neisseria_sicca	0.0	4.845430758794457e-05	0.0	0.0	1.9173249482322263e-05	0.0	8.086035416835126e-05	2.141969755387054e-05	0.0	0.0	0.0	0.0	2.410916630502917e-05	0.0	0.0	0.0	0.0	0.0	0.0024820287072376893	0.0
Neisseria_subflava	0.00025912106135986734	2.4227153793972285e-05	0.004668944750820449	3.751219146222522e-05	0.012654344658332694	0.00048414049444800173	0.00012129053125252689	0.030415970526496167	0.01281078803202697	2.4243011951804894e-05	0.000251452838623156	0.04722461273666093	0.054245624186315636	0.004727218032188057	0.007334634277639459	0.006261093448282588	0.0049161960075915214	0.0029266157927846613	0.0356381857775072	0.004302655052996117
Niabella_yanshanensis	0.0	0.0	0.0	0.0	0.0	1.561743530477425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nocardioides_ginsengagri	0.0	0.0	0.0	0.0	0.0	4.685230591432275e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium_aromaticivorans	0.0	0.0	0.0	0.0	0.0	0.000124939482438194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter_denticanis	0.0	0.0	0.0007781574584700748	0.0	3.8346498964644526e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027439233530743377	0.0	0.00011707682581309856	0.000104942806170637
Olsenella_profusa	0.00048369264787175237	0.000169590076557806	0.001928477179686707	0.00022507314877335134	0.0008052764782575351	0.00045290562383845325	0.0	0.0	8.428150021070375e-05	2.4243011951804894e-05	0.001005811354492624	0.0002151462994836489	0.00012054583152514586	8.594941876705559e-05	0.0004037413363838234	1.9504964013341394e-05	6.859808382685844e-05	0.0024069363529443943	0.00044489193808977453	5.24714030853185e-05
Olsenella_uli	0.0001554726368159204	0.000508770229673418	0.0006089927935852759	3.751219146222522e-05	0.0004985044865403788	6.2469741219097e-05	0.0	0.0	5.6187666807135836e-05	4.848602390360979e-05	0.0001676352257487707	0.0	0.0	2.1487354691763898e-05	8.972029697418299e-05	1.9504964013341394e-05	6.859808382685844e-05	0.0002735154946527721	0.0	0.0
Oribacterium_sinus	0.00822277501381979	0.00084795038278903	0.0148864905098623	0.014123340085527797	0.0018598051997852597	0.016741890646717997	0.010471415864801489	0.003534250096388639	0.028009551903357213	0.01347911464520352	0.01665176575771122	0.0006992254733218589	0.011403635662278798	0.011280861213176046	0.015588901599264293	0.007138816828882951	0.008620492534241877	0.008068707092256776	0.006649963706183998	0.004958547591562598
Orientia_tsutsugamushi	0.0	0.0	0.0	0.0003188536274289144	0.0	0.00023426152957161376	0.00012129053125252689	0.00029987576575418756	2.8093833403567918e-05	0.0010424495139276103	0.0001676352257487707	0.00010757314974182444	0.0004339649934905251	0.0002578482563011668	4.486014848709149e-05	0.00015603971210673115	0.0002515263073651476	0.00021881239572221767	9.366146065047885e-05	0.0001574142092559555
Ottowia_pentelensis	0.0	0.0	0.0	1.875609573111261e-05	1.9173249482322263e-05	0.00010932204713341975	0.0	0.0	2.8093833403567918e-05	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	0.0	2.735154946527721e-05	0.0	0.0
Paludibacter_propionicigenes	0.0	0.0	0.0	0.0	0.0	3.12348706095485e-05	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	2.2866027942286144e-05	0.0	0.0	2.623570154265925e-05
Paracoccus_sphaerophysae	0.0	0.0	0.0	0.0	0.0	7.808717652387124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paraprevotella_clara	1.7274737423991155e-05	0.0	0.0	0.0	1.9173249482322263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parascardovia_denticolens	0.0	0.0	0.0	0.0	0.0009203159751514687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvimonas_micra	0.0025048369264787174	0.0	0.03085563487498731	0.0029822192212469053	0.02565380780734719	0.001061985600724649	0.008530767364761058	0.012916077624983936	0.004495013344570867	0.000896991442216781	0.014081358962896737	0.017346170395869193	0.0008197116543709918	0.002728894045854015	0.014377677590112823	0.008835748698043652	0.004756133811995519	0.03290391400672848	0.03645772355819889	0.028439500472242626
Pasteurella_pneumotropica	0.00010364842454394693	0.0	0.0	0.0	9.586624741161132e-05	1.561743530477425e-05	0.0	0.0	0.0	0.0	0.0	0.00013446643717728054	0.0	0.0001289241281505834	0.0	7.801985605336558e-05	0.00016006219559600303	0.0	2.341536516261971e-05	0.0
Pectinatus_brassicae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.141969755387054e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pedobacter_boryungensis	0.0	0.0	0.0	0.0	0.0	1.561743530477425e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelospora_glutarica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8514892040024186e-05	0.0	0.0	0.0	0.0
Peptococcus_niger	0.0012956053067993366	0.0001453629227638337	0.0012856514531244714	0.0	1.9173249482322263e-05	0.0007184020240196155	0.002425810625050538	0.0005140727412928929	0.0006461581682820621	0.0003878881912288783	0.001760169870362092	0.0012639845094664373	0.00031341916196537926	0.00021487354691763897	0.0011215037121772872	0.0007021787044802902	0.00038872247501886445	0.002625748748666612	0.0012410143536188446	0.0011281351663343477
Peptoniphilus_indolicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013653474809338976	0.0	0.0	0.0	0.0
Peptoniphilus_koenoeneniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.00013653474809338976	0.0	0.0	2.341536516261971e-05	0.0
Peptostreptococcus_anaerobius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.341536516261971e-05	0.0
Peptostreptococcus_russellii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptostreptococcus_stomatis	0.015011746821448313	0.0007510417676131408	0.014683492912000542	0.00045014629754670267	0.0008819694761868242	0.0013899517421249083	0.004043017708417563	0.004840851647174742	0.003820761342885237	0.0012363936095420496	0.007348010728654448	0.005997203098106712	0.002531462462028063	0.0034594641053739875	0.006953323015499181	0.0073338664690163645	0.002881119520728054	0.012089384863652526	0.0194815838152996	0.0097859166754119
Phocaeicola_abscessus	0.0002763957987838585	0.0	6.766586595391954e-05	0.0	0.0	0.001124455341943746	0.00032344141667340503	4.283939510774108e-05	0.0	0.0	0.0	5.378657487091222e-05	0.00014465499783017504	0.00017189883753411118	0.00013458044546127448	0.0005071290643468763	0.00022866027942286145	5.470309893055442e-05	4.683073032523942e-05	0.0
Planobacterium_taklimakanense	0.0	0.0	0.0	1.875609573111261e-05	1.9173249482322263e-05	0.0	8.086035416835126e-05	0.0	0.0	7.272903585541468e-05	0.0	0.00018825301204819278	0.0	2.1487354691763898e-05	4.486014848709149e-05	3.900992802668279e-05	0.0	2.735154946527721e-05	4.683073032523942e-05	2.623570154265925e-05
Polyangium_brachysporum	1.7274737423991155e-05	0.0	0.0	0.0	0.0	4.685230591432275e-05	0.0	8.567879021548216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.341536516261971e-05	0.0
Porphyromonas_catoniae	0.05261885019347706	0.0001453629227638337	0.019927597523429305	0.01838097381649036	0.062447273563923614	0.05253705236526058	0.08057734292876202	0.09321852375444459	0.036465795757831154	0.007539576717011321	0.00022351363433169424	0.1250537865748709	0.03623607695645885	0.03921442231246911	0.0022878675728416663	0.037976164933975695	0.05604463448654334	0.022182106616339816	0.04697122251621514	0.16691153321439817
Porphyromonas_circumdentaria	0.0	0.0	6.766586595391954e-05	0.0	0.0	1.561743530477425e-05	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	2.410916630502917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas_endodontalis	0.00041459369817578774	0.00222889814904545	0.01772845687992692	0.00018756095731112612	0.007305008052764783	0.005356780309537568	0.021144982615023854	0.0017778348969712547	0.000337126000842815	0.00227884312346966	0.007990612427358068	0.023692986230636832	0.003640484112059405	0.008637916586089086	0.010833725859632595	0.011527433731884765	0.014268401435986554	0.00979185470856924	0.014002388367246587	0.008185538881309686
Porphyromonas_gingivalis	0.0007428137092316197	7.268146138191685e-05	0.018743444869235713	0.00022507314877335134	0.006787330316742082	0.030407146538395463	0.022196167219212422	0.010667009381827528	2.8093833403567918e-05	0.002957647458120197	0.001760169870362092	0.006239242685025817	0.0	0.0067255420185221	0.08314828522082408	0.031246952349372914	0.009237875288683603	0.019857224911791253	0.0034420586789050975	0.004669954874593347
Porphyromonas_gulae	1.7274737423991155e-05	0.0	0.0	0.0	3.8346498964644526e-05	3.12348706095485e-05	8.086035416835126e-05	2.141969755387054e-05	0.0	0.0	0.0	0.0008605851979345956	2.410916630502917e-05	0.0	0.0	0.0	0.0	0.0	2.341536516261971e-05	5.24714030853185e-05
Porphyromonas_uenonis	0.0	0.0	0.00020299759786175864	0.0	0.0	0.0	0.0	8.567879021548216e-05	0.0	0.0	0.0	5.378657487091222e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella_amnii	0.0	0.0	0.00010149879893087932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella_aurantiaca	0.05109867330016584	0.0	0.0011503197212166323	3.751219146222522e-05	0.0	1.561743530477425e-05	0.007237001698067438	0.03435719487640834	0.0	0.0	0.0	0.004598752151462995	0.003471719947924201	0.0	0.0005831819303321894	0.005285845247615518	0.0	0.00793194934493039	0.02851991476807081	0.06249344107461433
Prevotella_baroniae	0.0003109452736318408	0.0018412636883418936	0.0005751598606083162	0.00015004876584890088	0.001744765702891326	0.0003435835767050335	0.001212905312525269	0.0	0.00019665683382497542	0.00014545807171082936	0.0001676352257487707	0.0	0.0004339649934905251	0.0012032918627387782	0.002826189354686764	0.0003900992802668279	0.0005487846706148675	0.001312874374333306	0.00014049219097571827	0.0
Prevotella_bivia	0.0	0.0	0.0	0.0	0.0	1.561743530477425e-05	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	4.821833261005834e-05	0.0	0.0	0.0	2.2866027942286144e-05	0.0	0.0	0.0
Prevotella_buccae	0.0005355168601437258	0.0018412636883418936	0.0011503197212166323	0.00020631705304223873	0.0003067719917171562	0.0018428573659633614	0.0	0.00029987576575418756	0.0001685630004214075	0.0	0.0006426016987036209	0.0011026247848537004	0.0	0.0009239562517458476	0.0003140210394096404	0.0003900992802668279	0.00027439233530743377	0.001586389868986078	0.0001873229213009577	0.000104942806170637
Prevotella_dentalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.793920429146178e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.470309893055442e-05	0.0	0.0
Prevotella_denticola	0.001969320066334992	0.04108925283457699	0.0008119903914470346	0.0013129267011778828	0.002128230692537771	0.0032640439786978184	0.006387967979299749	0.0006640106241699867	0.0025846326731282484	0.000896991442216781	0.001005811354492624	0.0011026247848537004	0.004267322435990164	0.0018264251487999312	0.004710315591144607	0.002711189997854454	0.0034299041913429217	0.010120073302152567	0.0004683073032523942	0.000104942806170637
Prevotella_enoeca	3.454947484798231e-05	0.0002664986917336951	0.0002706634638156782	0.0	0.0	6.2469741219097e-05	0.0011320449583569175	2.141969755387054e-05	0.0	0.0	0.000251452838623156	0.0002151462994836489	0.0	4.2974709383527796e-05	4.486014848709149e-05	1.9504964013341394e-05	0.0	0.0	0.0	5.24714030853185e-05
Prevotella_fusca	1.7274737423991155e-05	0.0	0.0	0.0	0.0017831122018559706	0.0	0.00032344141667340503	0.0	0.0	2.4243011951804894e-05	0.0005587840858292355	0.006588855421686747	0.0	0.00017189883753411118	0.0	1.9504964013341394e-05	0.0	0.0	0.0	0.0
Prevotella_histicola	0.0004664179104477612	0.0658251768582227	0.008086070981493386	0.06731562757896316	0.008244497277398573	0.018428573659633615	4.043017708417563e-05	0.0017564151994173842	0.001713723837617643	0.030740139154888605	0.03780174340634779	0.00013446643717728054	0.06437147403442789	0.016287414856357034	0.0015701051970482022	0.013926544305525757	0.0341618457457755	2.735154946527721e-05	2.341536516261971e-05	2.623570154265925e-05
Prevotella_intermedia	0.01570273631840796	0.004821203605000484	0.040396521974489966	0.0007502438292445045	0.007496740547588005	0.006340678733738346	0.026117894396377458	0.00674720472946922	0.013007444865851946	0.0005818322868433174	0.009527268663388466	0.031895438898450944	0.00014465499783017504	0.02006918928210748	4.486014848709149e-05	0.04429577327429831	0.014382731575697985	0.036076693744700634	0.005127964970613717	0.005771854339385036
Prevotella_loescheii	0.0031785516860143724	0.0039732532222114545	0.0021314747775484657	0.0008065121164378423	0.0009586624741161132	0.007137167934281832	0.0016576372604512008	0.0006854303217238573	0.0035117291754459897	0.00024243011951804894	0.0009499329459097005	0.002393502581755594	0.0006027291576257293	0.0008809815423623197	0.0004934616333580064	0.0012483176968538492	0.002835387464843482	0.0028445611443888297	0.001053691432317887	0.0006034211354811628
Prevotella_maculosa	0.001105583195135434	0.000678360306231224	0.0027066346381567816	0.00013129267011778828	1.9173249482322263e-05	0.000812106635848261	0.0005255923020942831	0.0006211712290622456	0.0001685630004214075	0.00012121505975902447	0.0006705409029950827	0.0021783562822719447	0.0003375283282704084	0.0011173424439717226	4.486014848709149e-05	0.0004096042442801693	0.0008460430338645873	0.001449632121659692	0.001545414100732901	0.0013904921817609402
Prevotella_marshii	3.454947484798231e-05	0.0	0.0	0.0005626828719333784	3.8346498964644526e-05	0.0001561743530477425	0.00036387159375758063	0.0	0.0001685630004214075	0.0	0.0	0.00010757314974182444	0.00012054583152514586	0.0001289241281505834	0.0	9.752482006670698e-05	0.0003658564470765783	0.0003829216925138809	7.024609548785913e-05	0.0
Prevotella_melaninogenica	0.1286967938087341	0.04111347998837096	0.07152282031329296	0.12187711006076975	0.004294807884040187	0.06243850634848745	0.016697663135764533	0.13432292336032214	0.05070936929344009	0.08972338723362991	0.08471166741171211	0.0644632099827883	0.024904768793095135	0.05715636348009197	0.01202251979454052	0.17620784489652616	0.025084032652687903	0.01745028855884686	0.027208654318964104	0.03190261307587365
Prevotella_micans	3.454947484798231e-05	0.0	0.00020299759786175864	0.0	0.0	0.002889225531383236	8.086035416835126e-05	0.0	0.0	0.0	0.0	0.00016135972461273667	0.0005786199913207002	0.00017189883753411118	0.00026916089092254896	3.900992802668279e-05	0.0005945167264994398	0.001039358879680534	4.683073032523942e-05	0.0
Prevotella_multiformis	0.0	0.0	0.0002706634638156782	0.0	0.0017064192039266816	0.0007027845887148412	0.003072693458397348	0.0	0.0	0.0	0.001788109074653554	0.0017480636833046472	0.0	0.00038677238445175013	0.005091626853284885	0.0003900992802668279	0.0	0.0	0.0	0.0
Prevotella_multisaccharivorax	0.00010364842454394693	0.0	0.0004736610616774368	7.502438292445044e-05	0.0017831122018559706	0.0	0.0	8.567879021548216e-05	0.0	0.0	0.0	0.0	0.0	0.00017189883753411118	0.0	0.00033158438822680373	0.00018292822353828915	0.0	4.683073032523942e-05	0.0
Prevotella_nanceiensis	0.009051962410171366	0.0	0.0051426058124978856	0.003713706954760297	0.018847304241122787	0.007871187393606222	0.007439152583488316	0.02698881891787688	0.00134850400337126	7.272903585541468e-05	0.002151318730442557	0.007153614457831325	0.009474902357876465	0.00898171426115731	0.0021532871273803916	0.029706060192318945	0.005190588342898955	0.0058805831350346	0.00405085817313321	0.014403400146919928
Prevotella_nigrescens	3.454947484798231e-05	0.0065171043705785445	0.0012856514531244714	0.0056830970065271215	0.00991256998236061	0.02597179491183958	0.019204334114983422	0.0009424666923703038	0.002331788172496137	0.0019394409561443915	0.0020954403218596336	0.0012370912220309811	0.0019287333044023338	0.0027933561099293064	0.0245160711481955	0.0022040609335075775	0.0038872247501886446	0.02379584803479117	0.0011239375278057461	0.000209885612341274
Prevotella_oralis	3.454947484798231e-05	0.0	0.0	9.378047865556306e-05	0.0002492522432701894	0.000249878964876388	0.00012129053125252689	0.0	0.0	0.0	0.00011175681716584712	0.0	4.821833261005834e-05	0.0	0.0	5.8514892040024186e-05	0.00043445453090343674	0.0	2.341536516261971e-05	0.0
Prevotella_oris	0.009691127694859037	0.017685822269599766	0.003552457962580776	0.0033948533273313827	0.003930516143876064	0.01697615217628961	0.00739872240640414	0.0006425909266161162	0.003427447675235286	0.0008242624063613663	0.0027380420205632542	0.0007530120481927711	0.002266261632672742	0.0024495584348610843	0.0027813292061996727	0.0016189120131073359	0.0024237989618823316	0.007138754410437351	0.00044489193808977453	0.00013117850771329626
Prevotella_oulorum	0.0004664179104477612	0.0011386762283166973	0.0019623101126636667	0.0020069022432290494	0.00034511849068180074	0.004404116755946338	0.0005660224791784587	0.0003212954633080581	0.0007866273352999017	0.0008485054183131713	0.0029894948591864105	0.0002689328743545611	0.005593326582766768	0.0009669309611293754	0.0003364511136531862	0.0017164368331740428	0.0034070381634006357	0.0005470309893055442	0.0001873229213009577	2.623570154265925e-05
Prevotella_pallens	0.00020729684908789387	0.005039247989146235	0.007713908718746828	0.03678070372871183	0.0027801211749367283	0.05169371085880277	0.0012937656666936201	0.011181082123120422	0.012642225031605562	0.03413416082814129	0.03525927581582477	0.00470632530120482	0.03809248276194609	0.023292292485872064	0.004912186259336518	0.09639353215393318	0.03535087919877438	0.010120073302152567	0.0004214765729271548	0.000209885612341274
Prevotella_paludivivens	0.0	0.0	0.00010149879893087932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689328743545611e-05	0.0	6.44620640752917e-05	0.0	1.9504964013341394e-05	0.0	0.0	0.0	0.0
Prevotella_pleuritidis	0.00010364842454394693	0.0	0.008390567378286024	0.0	0.005368509855050234	0.003076634755040527	0.0017789277917037276	0.0	0.009018120522545301	0.00113942156173483	0.001508717031738936	0.0	0.0	0.0007950321235952642	0.0	0.004915250931362031	0.0	0.0006837887366319302	0.00014049219097571827	0.000629656837023822
